0, 430.664 6.193 430.664 6.10573 430.664 6.01845 430.664 5.93118 430.664 5.84391 430.664 5.75664 430.664 5.66936 430.664 5.58209 430.664 5.49482 430.664 5.40755 430.664 5.32027 430.664 5.233 430.664 5.74909 430.664 6.26518 430.664 6.78127 430.664 7.29736 430.664 7.81345 430.664 8.32955 430.664 8.84564 430.664 9.36173 430.664 9.87782 430.664 10.3939 430.664 10.91 430.664 11.9595 430.664 13.0089 430.664 14.0584 430.664 15.1078 430.664 16.1573 430.664 17.2067 430.664 18.2562 430.664 19.3056 430.664 20.3551 430.664 21.4045 430.664 22.454 430.664 20.8835 430.664 19.3131 430.664 17.7426 430.664 16.1722 430.664 14.6017 430.664 13.0313 430.664 11.4608 430.664 9.89036 430.664 8.31991 430.664 6.74945 430.664 5.179 430.664 5.01855 430.664 4.85809 430.664 4.69764 430.664 4.53718 430.664 4.37673 430.664 4.21627 430.664 4.05582 430.664 3.89536 430.664 3.73491 430.664 3.57445 430.664 3.414 430.664 4.37027 430.664 5.32655 430.664 6.28282 430.664 7.23909 430.664 8.19536 430.664 9.15164 430.664 10.1079 430.664 11.0642 430.664 12.0205 430.664 12.9767 430.664 13.933 430.664 12.9001 430.664 11.8672 430.664 10.8343 430.664 9.80136 430.664 8.76845 430.664 7.73555 430.664 6.70264 430.664 5.66973 430.664 4.63682 430.664 3.60391 430.664 2.571 430.664 2.42009 430.664 2.26918 430.664 2.11827 430.664 1.96736 430.664 1.81645 430.664 1.66555 430.664 1.51464 430.664 1.36373 430.664 1.21282 430.664 1.06191 ;
1, 430.664 3.084 430.664 3.076 430.664 3.068 430.664 3.06 430.664 3.052 430.664 3.044 430.664 3.036 430.664 3.028 430.664 3.02 430.664 3.012 430.664 3.004 430.664 2.996 430.664 3.365 430.664 3.734 430.664 4.103 430.664 4.472 430.664 4.841 430.664 5.21 430.664 5.579 430.664 5.948 430.664 6.317 430.664 6.686 430.664 7.055 430.664 8.60555 430.664 10.1561 430.664 11.7066 430.664 13.2572 430.664 14.8077 430.664 16.3583 430.664 17.9088 430.664 19.4594 430.664 21.0099 430.664 22.5605 430.664 24.111 430.664 22.4643 430.664 20.8175 430.664 19.1708 430.664 17.5241 430.664 15.8774 430.664 14.2306 430.664 12.5839 430.664 10.9372 430.664 9.29045 430.664 7.64373 430.664 5.997 430.664 5.81182 430.664 5.62664 430.664 5.44145 430.664 5.25627 430.664 5.07109 430.664 4.88591 430.664 4.70073 430.664 4.51555 430.664 4.33036 430.664 4.14518 430.664 3.96 430.664 4.91973 430.664 5.87945 430.664 6.83918 430.664 7.79891 430.664 8.75864 430.664 9.71836 430.664 10.6781 430.664 11.6378 430.664 12.5975 430.664 13.5573 430.664 14.517 430.664 13.4111 430.664 12.3052 430.664 11.1993 430.664 10.0934 430.664 8.98745 430.664 7.88155 430.664 6.77564 430.664 5.66973 430.664 4.56382 430.664 3.45791 430.664 2.352 430.664 2.20255 430.664 2.05309 430.664 1.90364 430.664 1.75418 430.664 1.60473 430.664 1.45527 430.664 1.30582 430.664 1.15636 430.664 1.00691 430.664 0.857455 ;
2, 430.664 2.604 430.664 2.93764 430.664 3.27127 430.664 3.60491 430.664 3.93855 430.664 4.27218 430.664 4.60582 430.664 4.93945 430.664 5.27309 430.664 5.60673 430.664 5.94036 430.664 6.274 430.664 6.95709 430.664 7.64018 430.664 8.32327 430.664 9.00636 430.664 9.68945 430.664 10.3725 430.664 11.0556 430.664 11.7387 430.664 12.4218 430.664 13.1049 430.664 13.788 430.664 14.6255 430.664 15.4629 430.664 16.3004 430.664 17.1378 430.664 17.9753 430.664 18.8127 430.664 19.6502 430.664 20.4876 430.664 21.3251 430.664 22.1625 430.664 23 430.664 21.4569 430.664 19.9138 430.664 18.3707 430.664 16.8276 430.664 15.2845 430.664 13.7415 430.664 12.1984 430.664 10.6553 430.664 9.11218 430.664 7.56909 430.664 6.026 430.664 5.89509 430.664 5.76418 430.664 5.63327 430.664 5.50236 430.664 5.37145 430.664 5.24055 430.664 5.10964 430.664 4.97873 430.664 4.84782 430.664 4.71691 430.664 4.586 430.664 5.56645 430.664 6.54691 430.664 7.52736 430.664 8.50782 430.664 9.48827 430.664 10.4687 430.664 11.4492 430.664 12.4296 430.664 13.4101 430.664 14.3905 430.664 15.371 430.664 14.1514 430.664 12.9317 430.664 11.7121 430.664 10.4925 430.664 9.27282 430.664 8.05318 430.664 6.83355 430.664 5.61391 430.664 4.39427 430.664 3.17464 430.664 1.955 430.664 1.83755 430.664 1.72009 430.664 1.60264 430.664 1.48518 430.664 1.36773 430.664 1.25027 430.664 1.13282 430.664 1.01536 430.664 0.897909 430.664 0.780455 ;
3, 430.664 4.805 430.664 4.80818 430.664 4.81136 430.664 4.81455 430.664 4.81773 430.664 4.82091 430.664 4.82409 430.664 4.82727 430.664 4.83045 430.664 4.83364 430.664 4.83682 430.664 4.84 430.664 5.72918 430.664 6.61836 430.664 7.50755 430.664 8.39673 430.664 9.28591 430.664 10.1751 430.664 11.0643 430.664 11.9535 430.664 12.8426 430.664 13.7318 430.664 14.621 430.664 15.2846 430.664 15.9483 430.664 16.6119 430.664 17.2755 430.664 17.9392 430.664 18.6028 430.664 19.2665 430.664 19.9301 430.664 20.5937 430.664 21.2574 430.664 21.921 430.664 20.3804 430.664 18.8397 430.664 17.2991 430.664 15.7585 430.664 14.2178 430.664 12.6772 430.664 11.1365 430.664 9.59591 430.664 8.05527 430.664 6.51464 430.664 4.974 430.664 4.96391 430.664 4.95382 430.664 4.94373 430.664 4.93364 430.664 4.92355 430.664 4.91345 430.664 4.90336 430.664 4.89327 430.664 4.88318 430.664 4.87309 430.664 4.863 430.664 5.90091 430.664 6.93882 430.664 7.97673 430.664 9.01464 430.664 10.0525 430.664 11.0905 430.664 12.1284 430.664 13.1663 430.664 14.2042 430.664 15.2421 430.664 16.28 430.664 14.9865 430.664 13.6931 430.664 12.3996 430.664 11.1062 430.664 9.81273 430.664 8.51927 430.664 7.22582 430.664 5.93236 430.664 4.63891 430.664 3.34545 430.664 2.052 430.664 1.94073 430.664 1.82945 430.664 1.71818 430.664 1.60691 430.664 1.49564 430.664 1.38436 430.664 1.27309 430.664 1.16182 430.664 1.05055 430.664 0.939273 ;
4, 430.664 4.135 430.664 4.06455 430.664 3.99409 430.664 3.92364 430.664 3.85318 430.664 3.78273 430.664 3.71227 430.664 3.64182 430.664 3.57136 430.664 3.50091 430.664 3.43045 430.664 3.36 430.664 3.93482 430.664 4.50964 430.664 5.08445 430.664 5.65927 430.664 6.23409 430.664 6.80891 430.664 7.38373 430.664 7.95855 430.664 8.53336 430.664 9.10818 430.664 9.683 430.664 10.8252 430.664 11.9674 430.664 13.1095 430.664 14.2517 430.664 15.3939 430.664 16.5361 430.664 17.6783 430.664 18.8205 430.664 19.9626 430.664 21.1048 430.664 22.247 430.664 20.7141 430.664 19.1812 430.664 17.6483 430.664 16.1154 430.664 14.5825 430.664 13.0495 430.664 11.5166 430.664 9.98373 430.664 8.45082 430.664 6.91791 430.664 5.385 430.664 5.28336 430.664 5.18173 430.664 5.08009 430.664 4.97845 430.664 4.87682 430.664 4.77518 430.664 4.67355 430.664 4.57191 430.664 4.47027 430.664 4.36864 430.664 4.267 430.664 5.33564 430.664 6.40427 430.664 7.47291 430.664 8.54155 430.664 9.61018 430.664 10.6788 430.664 11.7475 430.664 12.8161 430.664 13.8847 430.664 14.9534 430.664 16.022 430.664 14.7555 430.664 13.4889 430.664 12.2224 430.664 10.9558 430.664 9.68927 430.664 8.42273 430.664 7.15618 430.664 5.88964 430.664 4.62309 430.664 3.35655 430.664 2.09 430.664 1.97827 430.664 1.86655 430.664 1.75482 430.664 1.64309 430.664 1.53136 430.664 1.41964 430.664 1.30791 430.664 1.19618 430.664 1.08445 430.664 0.972727 ;
5, 430.664 3.324 430.664 3.32855 430.664 3.33309 430.664 3.33764 430.664 3.34218 430.664 3.34673 430.664 3.35127 430.664 3.35582 430.664 3.36036 430.664 3.36491 430.664 3.36945 430.664 3.374 430.664 4.27227 430.664 5.17055 430.664 6.06882 430.664 6.96709 430.664 7.86536 430.664 8.76364 430.664 9.66191 430.664 10.5602 430.664 11.4585 430.664 12.3567 430.664 13.255 430.664 13.9628 430.664 14.6706 430.664 15.3785 430.664 16.0863 430.664 16.7941 430.664 17.5019 430.664 18.2097 430.664 18.9175 430.664 19.6254 430.664 20.3332 430.664 21.041 430.664 19.7491 430.664 18.4572 430.664 17.1653 430.664 15.8734 430.664 14.5815 430.664 13.2895 430.664 11.9976 430.664 10.7057 430.664 9.41382 430.664 8.12191 430.664 6.83 430.664 6.56236 430.664 6.29473 430.664 6.02709 430.664 5.75945 430.664 5.49182 430.664 5.22418 430.664 4.95655 430.664 4.68891 430.664 4.42127 430.664 4.15364 430.664 3.886 430.664 5.085 430.664 6.284 430.664 7.483 430.664 8.682 430.664 9.881 430.664 11.08 430.664 12.279 430.664 13.478 430.664 14.677 430.664 15.876 430.664 17.075 430.664 15.6788 430.664 14.2826 430.664 12.8865 430.664 11.4903 430.664 10.0941 430.664 8.69791 430.664 7.30173 430.664 5.90555 430.664 4.50936 430.664 3.11318 430.664 1.717 430.664 1.62836 430.664 1.53973 430.664 1.45109 430.664 1.36245 430.664 1.27382 430.664 1.18518 430.664 1.09655 430.664 1.00791 430.664 0.919273 430.664 0.830636 ;
6, 430.664 3.732 430.664 3.65282 430.664 3.57364 430.664 3.49445 430.664 3.41527 430.664 3.33609 430.664 3.25691 430.664 3.17773 430.664 3.09855 430.664 3.01936 430.664 2.94018 430.664 2.861 430.664 4.047 430.664 5.233 430.664 6.419 430.664 7.605 430.664 8.791 430.664 9.977 430.664 11.163 430.664 12.349 430.664 13.535 430.664 14.721 430.664 15.907 430.664 16.4765 430.664 17.0461 430.664 17.6156 430.664 18.1852 430.664 18.7547 430.664 19.3243 430.664 19.8938 430.664 20.4634 430.664 21.0329 430.664 21.6025 430.664 22.172 430.664 20.7363 430.664 19.3005 430.664 17.8648 430.664 16.4291 430.664 14.9934 430.664 13.5576 430.664 12.1219 430.664 10.6862 430.664 9.25045 430.664 7.81473 430.664 6.379 430.664 6.16509 430.664 5.95118 430.664 5.73727 430.664 5.52336 430.664 5.30945 430.664 5.09555 430.664 4.88164 430.664 4.66773 430.664 4.45382 430.664 4.23991 430.664 4.026 430.664 5.26673 430.664 6.50745 430.664 7.74818 430.664 8.98891 430.664 10.2296 430.664 11.4704 430.664 12.7111 430.664 13.9518 430.664 15.1925 430.664 16.4333 430.664 17.674 430.664 16.175 430.664 14.676 430.664 13.177 430.664 11.678 430.664 10.179 430.664 8.68 430.664 7.181 430.664 5.682 430.664 4.183 430.664 2.684 430.664 1.185 430.664 1.14845 430.664 1.11191 430.664 1.07536 430.664 1.03882 430.664 1.00227 430.664 0.965727 430.664 0.929182 430.664 0.892636 430.664 0.856091 430.664 0.819545 ;
7, 430.664 3.523 430.664 3.47027 430.664 3.41755 430.664 3.36482 430.664 3.31209 430.664 3.25936 430.664 3.20664 430.664 3.15391 430.664 3.10118 430.664 3.04845 430.664 2.99573 430.664 2.943 430.664 3.64545 430.664 4.34791 430.664 5.05036 430.664 5.75282 430.664 6.45527 430.664 7.15773 430.664 7.86018 430.664 8.56264 430.664 9.26509 430.664 9.96755 430.664 10.67 430.664 11.5688 430.664 12.4676 430.664 13.3665 430.664 14.2653 430.664 15.1641 430.664 16.0629 430.664 16.9617 430.664 17.8605 430.664 18.7594 430.664 19.6582 430.664 20.557 430.664 19.1932 430.664 17.8294 430.664 16.4655 430.664 15.1017 430.664 13.7379 430.664 12.3741 430.664 11.0103 430.664 9.64645 430.664 8.28264 430.664 6.91882 430.664 5.555 430.664 5.54445 430.664 5.53391 430.664 5.52336 430.664 5.51282 430.664 5.50227 430.664 5.49173 430.664 5.48118 430.664 5.47064 430.664 5.46009 430.664 5.44955 430.664 5.439 430.664 6.58573 430.664 7.73245 430.664 8.87918 430.664 10.0259 430.664 11.1726 430.664 12.3194 430.664 13.4661 430.664 14.6128 430.664 15.7595 430.664 16.9063 430.664 18.053 430.664 16.5594 430.664 15.0657 430.664 13.5721 430.664 12.0785 430.664 10.5848 430.664 9.09118 430.664 7.59755 430.664 6.10391 430.664 4.61027 430.664 3.11664 430.664 1.623 430.664 1.55691 430.664 1.49082 430.664 1.42473 430.664 1.35864 430.664 1.29255 430.664 1.22645 430.664 1.16036 430.664 1.09427 430.664 1.02818 430.664 0.962091 ;
8, 430.664 3.941 430.664 3.88709 430.664 3.83318 430.664 3.77927 430.664 3.72536 430.664 3.67145 430.664 3.61755 430.664 3.56364 430.664 3.50973 430.664 3.45582 430.664 3.40191 430.664 3.348 430.664 4.13545 430.664 4.92291 430.664 5.71036 430.664 6.49782 430.664 7.28527 430.664 8.07273 430.664 8.86018 430.664 9.64764 430.664 10.4351 430.664 11.2225 430.664 12.01 430.664 12.7463 430.664 13.4825 430.664 14.2188 430.664 14.9551 430.664 15.6914 430.664 16.4276 430.664 17.1639 430.664 17.9002 430.664 18.6365 430.664 19.3727 430.664 20.109 430.664 18.8878 430.664 17.6666 430.664 16.4455 430.664 15.2243 430.664 14.0031 430.664 12.7819 430.664 11.5607 430.664 10.3395 430.664 9.11836 430.664 7.89718 430.664 6.676 430.664 6.61291 430.664 6.54982 430.664 6.48673 430.664 6.42364 430.664 6.36055 430.664 6.29745 430.664 6.23436 430.664 6.17127 430.664 6.10818 430.664 6.04509 430.664 5.982 430.664 7.19945 430.664 8.41691 430.664 9.63436 430.664 10.8518 430.664 12.0693 430.664 13.2867 430.664 14.5042 430.664 15.7216 430.664 16.9391 430.664 18.1565 430.664 19.374 430.664 17.7719 430.664 16.1698 430.664 14.5677 430.664 12.9656 430.664 11.3635 430.664 9.76145 430.664 8.15936 430.664 6.55727 430.664 4.95518 430.664 3.35309 430.664 1.751 430.664 1.66445 430.664 1.57791 430.664 1.49136 430.664 1.40482 430.664 1.31827 430.664 1.23173 430.664 1.14518 430.664 1.05864 430.664 0.972091 430.664 0.885545 ;
