0, 301.465 12.994 301.465 12.6698 301.465 12.3456 301.465 12.0215 301.465 11.6973 301.465 11.3731 301.465 11.0489 301.465 10.7247 301.465 10.4005 301.465 10.0764 301.465 9.75218 301.465 9.428 301.465 10.722 301.465 12.016 301.465 13.31 301.465 14.604 301.465 15.898 301.465 17.192 301.465 18.486 301.465 19.78 301.465 21.074 301.465 22.368 301.465 23.662 301.465 21.6871 301.465 19.7122 301.465 17.7373 301.465 15.7624 301.465 13.7875 301.465 11.8125 301.465 9.83764 301.465 7.86273 301.465 5.88782 301.465 3.91291 301.465 1.938 301.465 2.21118 301.465 2.48436 301.465 2.75755 301.465 3.03073 301.465 3.30391 301.465 3.57709 301.465 3.85027 301.465 4.12345 301.465 4.39664 301.465 4.66982 301.465 4.943 301.465 5.12318 301.465 5.30336 301.465 5.48355 301.465 5.66373 301.465 5.84391 301.465 6.02409 301.465 6.20427 301.465 6.38445 301.465 6.56464 301.465 6.74482 301.465 6.925 301.465 6.45009 301.465 5.97518 301.465 5.50027 301.465 5.02536 301.465 4.55045 301.465 4.07555 301.465 3.60064 301.465 3.12573 301.465 2.65082 301.465 2.17591 301.465 1.701 301.465 1.721 301.465 1.741 301.465 1.761 301.465 1.781 301.465 1.801 301.465 1.821 301.465 1.841 301.465 1.861 301.465 1.881 301.465 1.901 301.465 1.921 301.465 1.80882 301.465 1.69664 301.465 1.58445 301.465 1.47227 301.465 1.36009 301.465 1.24791 301.465 1.13573 301.465 1.02355 301.465 0.911364 301.465 0.799182 ;
1, 301.465 12.597 301.465 12.2751 301.465 11.9532 301.465 11.6313 301.465 11.3094 301.465 10.9875 301.465 10.6655 301.465 10.3436 301.465 10.0217 301.465 9.69982 301.465 9.37791 301.465 9.056 301.465 10.8828 301.465 12.7096 301.465 14.5365 301.465 16.3633 301.465 18.1901 301.465 20.0169 301.465 21.8437 301.465 23.6705 301.465 25.4974 301.465 27.3242 301.465 29.151 301.465 26.8063 301.465 24.4615 301.465 22.1168 301.465 19.7721 301.465 17.4274 301.465 15.0826 301.465 12.7379 301.465 10.3932 301.465 8.04845 301.465 5.70373 301.465 3.359 301.465 3.58055 301.465 3.80209 301.465 4.02364 301.465 4.24518 301.465 4.46673 301.465 4.68827 301.465 4.90982 301.465 5.13136 301.465 5.35291 301.465 5.57445 301.465 5.796 301.465 5.928 301.465 6.06 301.465 6.192 301.465 6.324 301.465 6.456 301.465 6.588 301.465 6.72 301.465 6.852 301.465 6.984 301.465 7.116 301.465 7.248 301.465 6.75027 301.465 6.25255 301.465 5.75482 301.465 5.25709 301.465 4.75936 301.465 4.26164 301.465 3.76391 301.465 3.26618 301.465 2.76845 301.465 2.27073 301.465 1.773 301.465 1.75682 301.465 1.74064 301.465 1.72445 301.465 1.70827 301.465 1.69209 301.465 1.67591 301.465 1.65973 301.465 1.64355 301.465 1.62736 301.465 1.61118 301.465 1.595 301.465 1.50218 301.465 1.40936 301.465 1.31655 301.465 1.22373 301.465 1.13091 301.465 1.03809 301.465 0.945273 301.465 0.852455 301.465 0.759636 301.465 0.666818 ;
2, 301.465 11.355 301.465 10.8675 301.465 10.3799 301.465 9.89236 301.465 9.40482 301.465 8.91727 301.465 8.42973 301.465 7.94218 301.465 7.45464 301.465 6.96709 301.465 6.47955 301.465 5.992 301.465 8.15755 301.465 10.3231 301.465 12.4886 301.465 14.6542 301.465 16.8197 301.465 18.9853 301.465 21.1508 301.465 23.3164 301.465 25.4819 301.465 27.6475 301.465 29.813 301.465 27.4523 301.465 25.0915 301.465 22.7308 301.465 20.3701 301.465 18.0094 301.465 15.6486 301.465 13.2879 301.465 10.9272 301.465 8.56645 301.465 6.20573 301.465 3.845 301.465 4.07536 301.465 4.30573 301.465 4.53609 301.465 4.76645 301.465 4.99682 301.465 5.22718 301.465 5.45755 301.465 5.68791 301.465 5.91827 301.465 6.14864 301.465 6.379 301.465 6.57845 301.465 6.77791 301.465 6.97736 301.465 7.17682 301.465 7.37627 301.465 7.57573 301.465 7.77518 301.465 7.97464 301.465 8.17409 301.465 8.37355 301.465 8.573 301.465 7.97009 301.465 7.36718 301.465 6.76427 301.465 6.16136 301.465 5.55845 301.465 4.95555 301.465 4.35264 301.465 3.74973 301.465 3.14682 301.465 2.54391 301.465 1.941 301.465 1.87582 301.465 1.81064 301.465 1.74545 301.465 1.68027 301.465 1.61509 301.465 1.54991 301.465 1.48473 301.465 1.41955 301.465 1.35436 301.465 1.28918 301.465 1.224 301.465 1.16609 301.465 1.10818 301.465 1.05027 301.465 0.992364 301.465 0.934455 301.465 0.876545 301.465 0.818636 301.465 0.760727 301.465 0.702818 301.465 0.644909 ;
3, 301.465 13.952 301.465 13.2221 301.465 12.4922 301.465 11.7623 301.465 11.0324 301.465 10.3025 301.465 9.57255 301.465 8.84264 301.465 8.11273 301.465 7.38282 301.465 6.65291 301.465 5.923 301.465 8.48418 301.465 11.0454 301.465 13.6065 301.465 16.1677 301.465 18.7289 301.465 21.2901 301.465 23.8513 301.465 26.4125 301.465 28.9736 301.465 31.5348 301.465 34.096 301.465 31.3635 301.465 28.6309 301.465 25.8984 301.465 23.1658 301.465 20.4333 301.465 17.7007 301.465 14.9682 301.465 12.2356 301.465 9.50309 301.465 6.77055 301.465 4.038 301.465 4.19682 301.465 4.35564 301.465 4.51445 301.465 4.67327 301.465 4.83209 301.465 4.99091 301.465 5.14973 301.465 5.30855 301.465 5.46736 301.465 5.62618 301.465 5.785 301.465 6.20191 301.465 6.61882 301.465 7.03573 301.465 7.45264 301.465 7.86955 301.465 8.28645 301.465 8.70336 301.465 9.12027 301.465 9.53718 301.465 9.95409 301.465 10.371 301.465 9.63655 301.465 8.90209 301.465 8.16764 301.465 7.43318 301.465 6.69873 301.465 5.96427 301.465 5.22982 301.465 4.49536 301.465 3.76091 301.465 3.02645 301.465 2.292 301.465 2.19745 301.465 2.10291 301.465 2.00836 301.465 1.91382 301.465 1.81927 301.465 1.72473 301.465 1.63018 301.465 1.53564 301.465 1.44109 301.465 1.34655 301.465 1.252 301.465 1.20855 301.465 1.16509 301.465 1.12164 301.465 1.07818 301.465 1.03473 301.465 0.991273 301.465 0.947818 301.465 0.904364 301.465 0.860909 301.465 0.817455 ;
4, 301.465 11.829 301.465 11.7938 301.465 11.7586 301.465 11.7235 301.465 11.6883 301.465 11.6531 301.465 11.6179 301.465 11.5827 301.465 11.5475 301.465 11.5124 301.465 11.4772 301.465 11.442 301.465 13.2085 301.465 14.9749 301.465 16.7414 301.465 18.5078 301.465 20.2743 301.465 22.0407 301.465 23.8072 301.465 25.5736 301.465 27.3401 301.465 29.1065 301.465 30.873 301.465 28.3621 301.465 25.8512 301.465 23.3403 301.465 20.8294 301.465 18.3185 301.465 15.8075 301.465 13.2966 301.465 10.7857 301.465 8.27482 301.465 5.76391 301.465 3.253 301.465 3.65536 301.465 4.05773 301.465 4.46009 301.465 4.86245 301.465 5.26482 301.465 5.66718 301.465 6.06955 301.465 6.47191 301.465 6.87427 301.465 7.27664 301.465 7.679 301.465 7.96982 301.465 8.26064 301.465 8.55145 301.465 8.84227 301.465 9.13309 301.465 9.42391 301.465 9.71473 301.465 10.0055 301.465 10.2964 301.465 10.5872 301.465 10.878 301.465 10.0536 301.465 9.22927 301.465 8.40491 301.465 7.58055 301.465 6.75618 301.465 5.93182 301.465 5.10745 301.465 4.28309 301.465 3.45873 301.465 2.63436 301.465 1.81 301.465 1.77155 301.465 1.73309 301.465 1.69464 301.465 1.65618 301.465 1.61773 301.465 1.57927 301.465 1.54082 301.465 1.50236 301.465 1.46391 301.465 1.42545 301.465 1.387 301.465 1.32818 301.465 1.26936 301.465 1.21055 301.465 1.15173 301.465 1.09291 301.465 1.03409 301.465 0.975273 301.465 0.916455 301.465 0.857636 301.465 0.798818 ;
5, 301.465 6.736 301.465 7.48082 301.465 8.22564 301.465 8.97045 301.465 9.71527 301.465 10.4601 301.465 11.2049 301.465 11.9497 301.465 12.6945 301.465 13.4394 301.465 14.1842 301.465 14.929 301.465 16.2428 301.465 17.5566 301.465 18.8705 301.465 20.1843 301.465 21.4981 301.465 22.8119 301.465 24.1257 301.465 25.4395 301.465 26.7534 301.465 28.0672 301.465 29.381 301.465 26.9213 301.465 24.4615 301.465 22.0018 301.465 19.5421 301.465 17.0824 301.465 14.6226 301.465 12.1629 301.465 9.70318 301.465 7.24345 301.465 4.78373 301.465 2.324 301.465 2.88018 301.465 3.43636 301.465 3.99255 301.465 4.54873 301.465 5.10491 301.465 5.66109 301.465 6.21727 301.465 6.77345 301.465 7.32964 301.465 7.88582 301.465 8.442 301.465 8.66309 301.465 8.88418 301.465 9.10527 301.465 9.32636 301.465 9.54745 301.465 9.76855 301.465 9.98964 301.465 10.2107 301.465 10.4318 301.465 10.6529 301.465 10.874 301.465 10.0775 301.465 9.28091 301.465 8.48436 301.465 7.68782 301.465 6.89127 301.465 6.09473 301.465 5.29818 301.465 4.50164 301.465 3.70509 301.465 2.90855 301.465 2.112 301.465 2.03509 301.465 1.95818 301.465 1.88127 301.465 1.80436 301.465 1.72745 301.465 1.65055 301.465 1.57364 301.465 1.49673 301.465 1.41982 301.465 1.34291 301.465 1.266 301.465 1.20118 301.465 1.13636 301.465 1.07155 301.465 1.00673 301.465 0.941909 301.465 0.877091 301.465 0.812273 301.465 0.747455 301.465 0.682636 301.465 0.617818 ;
6, 301.465 5.721 301.465 6.47509 301.465 7.22918 301.465 7.98327 301.465 8.73736 301.465 9.49145 301.465 10.2455 301.465 10.9996 301.465 11.7537 301.465 12.5078 301.465 13.2619 301.465 14.016 301.465 15.4046 301.465 16.7933 301.465 18.1819 301.465 19.5705 301.465 20.9592 301.465 22.3478 301.465 23.7365 301.465 25.1251 301.465 26.5137 301.465 27.9024 301.465 29.291 301.465 26.8045 301.465 24.3179 301.465 21.8314 301.465 19.3448 301.465 16.8583 301.465 14.3717 301.465 11.8852 301.465 9.39864 301.465 6.91209 301.465 4.42555 301.465 1.939 301.465 2.46818 301.465 2.99736 301.465 3.52655 301.465 4.05573 301.465 4.58491 301.465 5.11409 301.465 5.64327 301.465 6.17245 301.465 6.70164 301.465 7.23082 301.465 7.76 301.465 8.06782 301.465 8.37564 301.465 8.68345 301.465 8.99127 301.465 9.29909 301.465 9.60691 301.465 9.91473 301.465 10.2225 301.465 10.5304 301.465 10.8382 301.465 11.146 301.465 10.3357 301.465 9.52545 301.465 8.71518 301.465 7.90491 301.465 7.09464 301.465 6.28436 301.465 5.47409 301.465 4.66382 301.465 3.85355 301.465 3.04327 301.465 2.233 301.465 2.09991 301.465 1.96682 301.465 1.83373 301.465 1.70064 301.465 1.56755 301.465 1.43445 301.465 1.30136 301.465 1.16827 301.465 1.03518 301.465 0.902091 301.465 0.769 301.465 0.756818 301.465 0.744636 301.465 0.732455 301.465 0.720273 301.465 0.708091 301.465 0.695909 301.465 0.683727 301.465 0.671545 301.465 0.659364 301.465 0.647182 ;
7, 301.465 6.989 301.465 7.48436 301.465 7.97973 301.465 8.47509 301.465 8.97045 301.465 9.46582 301.465 9.96118 301.465 10.4565 301.465 10.9519 301.465 11.4473 301.465 11.9426 301.465 12.438 301.465 13.9035 301.465 15.3691 301.465 16.8346 301.465 18.3002 301.465 19.7657 301.465 21.2313 301.465 22.6968 301.465 24.1624 301.465 25.6279 301.465 27.0935 301.465 28.559 301.465 26.1665 301.465 23.7739 301.465 21.3814 301.465 18.9888 301.465 16.5963 301.465 14.2037 301.465 11.8112 301.465 9.41864 301.465 7.02609 301.465 4.63355 301.465 2.241 301.465 2.64836 301.465 3.05573 301.465 3.46309 301.465 3.87045 301.465 4.27782 301.465 4.68518 301.465 5.09255 301.465 5.49991 301.465 5.90727 301.465 6.31464 301.465 6.722 301.465 7.32145 301.465 7.92091 301.465 8.52036 301.465 9.11982 301.465 9.71927 301.465 10.3187 301.465 10.9182 301.465 11.5176 301.465 12.1171 301.465 12.7165 301.465 13.316 301.465 12.3011 301.465 11.2862 301.465 10.2713 301.465 9.25636 301.465 8.24145 301.465 7.22655 301.465 6.21164 301.465 5.19673 301.465 4.18182 301.465 3.16691 301.465 2.152 301.465 2.05036 301.465 1.94873 301.465 1.84709 301.465 1.74545 301.465 1.64382 301.465 1.54218 301.465 1.44055 301.465 1.33891 301.465 1.23727 301.465 1.13564 301.465 1.034 301.465 1.00782 301.465 0.981636 301.465 0.955455 301.465 0.929273 301.465 0.903091 301.465 0.876909 301.465 0.850727 301.465 0.824545 301.465 0.798364 301.465 0.772182 ;
8, 301.465 6.292 301.465 6.37491 301.465 6.45782 301.465 6.54073 301.465 6.62364 301.465 6.70655 301.465 6.78945 301.465 6.87236 301.465 6.95527 301.465 7.03818 301.465 7.12109 301.465 7.204 301.465 8.96955 301.465 10.7351 301.465 12.5006 301.465 14.2662 301.465 16.0317 301.465 17.7973 301.465 19.5628 301.465 21.3284 301.465 23.0939 301.465 24.8595 301.465 26.625 301.465 24.5379 301.465 22.4508 301.465 20.3637 301.465 18.2766 301.465 16.1895 301.465 14.1025 301.465 12.0154 301.465 9.92827 301.465 7.84118 301.465 5.75409 301.465 3.667 301.465 4.119 301.465 4.571 301.465 5.023 301.465 5.475 301.465 5.927 301.465 6.379 301.465 6.831 301.465 7.283 301.465 7.735 301.465 8.187 301.465 8.639 301.465 9.02264 301.465 9.40627 301.465 9.78991 301.465 10.1735 301.465 10.5572 301.465 10.9408 301.465 11.3245 301.465 11.7081 301.465 12.0917 301.465 12.4754 301.465 12.859 301.465 11.9214 301.465 10.9837 301.465 10.0461 301.465 9.10845 301.465 8.17082 301.465 7.23318 301.465 6.29555 301.465 5.35791 301.465 4.42027 301.465 3.48264 301.465 2.545 301.465 2.42282 301.465 2.30064 301.465 2.17845 301.465 2.05627 301.465 1.93409 301.465 1.81191 301.465 1.68973 301.465 1.56755 301.465 1.44536 301.465 1.32318 301.465 1.201 301.465 1.15509 301.465 1.10918 301.465 1.06327 301.465 1.01736 301.465 0.971455 301.465 0.925545 301.465 0.879636 301.465 0.833727 301.465 0.787818 301.465 0.741909 ;
