0, 1248.93 2.209 1248.93 2.08145 1248.93 1.95391 1248.93 1.82636 1248.93 1.69882 1248.93 1.57127 1248.93 1.44373 1248.93 1.31618 1248.93 1.18864 1248.93 1.06109 1248.93 0.933545 1248.93 0.806 1248.93 0.845091 1248.93 0.884182 1248.93 0.923273 1248.93 0.962364 1248.93 1.00145 1248.93 1.04055 1248.93 1.07964 1248.93 1.11873 1248.93 1.15782 1248.93 1.19691 1248.93 1.236 1248.93 1.56973 1248.93 1.90345 1248.93 2.23718 1248.93 2.57091 1248.93 2.90464 1248.93 3.23836 1248.93 3.57209 1248.93 3.90582 1248.93 4.23955 1248.93 4.57327 1248.93 4.907 1248.93 4.62791 1248.93 4.34882 1248.93 4.06973 1248.93 3.79064 1248.93 3.51155 1248.93 3.23245 1248.93 2.95336 1248.93 2.67427 1248.93 2.39518 1248.93 2.11609 1248.93 1.837 1248.93 1.72636 1248.93 1.61573 1248.93 1.50509 1248.93 1.39445 1248.93 1.28382 1248.93 1.17318 1248.93 1.06255 1248.93 0.951909 1248.93 0.841273 1248.93 0.730636 1248.93 0.62 1248.93 0.582727 1248.93 0.545455 1248.93 0.508182 1248.93 0.470909 1248.93 0.433636 1248.93 0.396364 1248.93 0.359091 1248.93 0.321818 1248.93 0.284545 1248.93 0.247273 1248.93 0.21 1248.93 0.290455 1248.93 0.370909 1248.93 0.451364 1248.93 0.531818 1248.93 0.612273 1248.93 0.692727 1248.93 0.773182 1248.93 0.853636 1248.93 0.934091 1248.93 1.01455 1248.93 1.095 1248.93 1.092 1248.93 1.089 1248.93 1.086 1248.93 1.083 1248.93 1.08 1248.93 1.077 1248.93 1.074 1248.93 1.071 1248.93 1.068 1248.93 1.065 ;
1, 1248.93 2.722 1248.93 2.58145 1248.93 2.44091 1248.93 2.30036 1248.93 2.15982 1248.93 2.01927 1248.93 1.87873 1248.93 1.73818 1248.93 1.59764 1248.93 1.45709 1248.93 1.31655 1248.93 1.176 1248.93 1.15873 1248.93 1.14145 1248.93 1.12418 1248.93 1.10691 1248.93 1.08964 1248.93 1.07236 1248.93 1.05509 1248.93 1.03782 1248.93 1.02055 1248.93 1.00327 1248.93 0.986 1248.93 1.40518 1248.93 1.82436 1248.93 2.24355 1248.93 2.66273 1248.93 3.08191 1248.93 3.50109 1248.93 3.92027 1248.93 4.33945 1248.93 4.75864 1248.93 5.17782 1248.93 5.597 1248.93 5.17245 1248.93 4.74791 1248.93 4.32336 1248.93 3.89882 1248.93 3.47427 1248.93 3.04973 1248.93 2.62518 1248.93 2.20064 1248.93 1.77609 1248.93 1.35155 1248.93 0.927 1248.93 0.903182 1248.93 0.879364 1248.93 0.855545 1248.93 0.831727 1248.93 0.807909 1248.93 0.784091 1248.93 0.760273 1248.93 0.736455 1248.93 0.712636 1248.93 0.688818 1248.93 0.665 1248.93 0.657818 1248.93 0.650636 1248.93 0.643455 1248.93 0.636273 1248.93 0.629091 1248.93 0.621909 1248.93 0.614727 1248.93 0.607545 1248.93 0.600364 1248.93 0.593182 1248.93 0.586 1248.93 0.663909 1248.93 0.741818 1248.93 0.819727 1248.93 0.897636 1248.93 0.975545 1248.93 1.05345 1248.93 1.13136 1248.93 1.20927 1248.93 1.28718 1248.93 1.36509 1248.93 1.443 1248.93 1.42055 1248.93 1.39809 1248.93 1.37564 1248.93 1.35318 1248.93 1.33073 1248.93 1.30827 1248.93 1.28582 1248.93 1.26336 1248.93 1.24091 1248.93 1.21845 ;
2, 1248.93 2.468 1248.93 2.44536 1248.93 2.42273 1248.93 2.40009 1248.93 2.37745 1248.93 2.35482 1248.93 2.33218 1248.93 2.30955 1248.93 2.28691 1248.93 2.26427 1248.93 2.24164 1248.93 2.219 1248.93 2.07727 1248.93 1.93555 1248.93 1.79382 1248.93 1.65209 1248.93 1.51036 1248.93 1.36864 1248.93 1.22691 1248.93 1.08518 1248.93 0.943455 1248.93 0.801727 1248.93 0.66 1248.93 1.13636 1248.93 1.61273 1248.93 2.08909 1248.93 2.56545 1248.93 3.04182 1248.93 3.51818 1248.93 3.99455 1248.93 4.47091 1248.93 4.94727 1248.93 5.42364 1248.93 5.9 1248.93 5.45327 1248.93 5.00655 1248.93 4.55982 1248.93 4.11309 1248.93 3.66636 1248.93 3.21964 1248.93 2.77291 1248.93 2.32618 1248.93 1.87945 1248.93 1.43273 1248.93 0.986 1248.93 0.953364 1248.93 0.920727 1248.93 0.888091 1248.93 0.855455 1248.93 0.822818 1248.93 0.790182 1248.93 0.757545 1248.93 0.724909 1248.93 0.692273 1248.93 0.659636 1248.93 0.627 1248.93 0.628636 1248.93 0.630273 1248.93 0.631909 1248.93 0.633545 1248.93 0.635182 1248.93 0.636818 1248.93 0.638455 1248.93 0.640091 1248.93 0.641727 1248.93 0.643364 1248.93 0.645 1248.93 0.708 1248.93 0.771 1248.93 0.834 1248.93 0.897 1248.93 0.96 1248.93 1.023 1248.93 1.086 1248.93 1.149 1248.93 1.212 1248.93 1.275 1248.93 1.338 1248.93 1.31664 1248.93 1.29527 1248.93 1.27391 1248.93 1.25255 1248.93 1.23118 1248.93 1.20982 1248.93 1.18845 1248.93 1.16709 1248.93 1.14573 1248.93 1.12436 ;
3, 1248.93 2.848 1248.93 2.70691 1248.93 2.56582 1248.93 2.42473 1248.93 2.28364 1248.93 2.14255 1248.93 2.00145 1248.93 1.86036 1248.93 1.71927 1248.93 1.57818 1248.93 1.43709 1248.93 1.296 1248.93 1.30764 1248.93 1.31927 1248.93 1.33091 1248.93 1.34255 1248.93 1.35418 1248.93 1.36582 1248.93 1.37745 1248.93 1.38909 1248.93 1.40073 1248.93 1.41236 1248.93 1.424 1248.93 1.71627 1248.93 2.00855 1248.93 2.30082 1248.93 2.59309 1248.93 2.88536 1248.93 3.17764 1248.93 3.46991 1248.93 3.76218 1248.93 4.05445 1248.93 4.34673 1248.93 4.639 1248.93 4.34382 1248.93 4.04864 1248.93 3.75345 1248.93 3.45827 1248.93 3.16309 1248.93 2.86791 1248.93 2.57273 1248.93 2.27755 1248.93 1.98236 1248.93 1.68718 1248.93 1.392 1248.93 1.31773 1248.93 1.24345 1248.93 1.16918 1248.93 1.09491 1248.93 1.02064 1248.93 0.946364 1248.93 0.872091 1248.93 0.797818 1248.93 0.723545 1248.93 0.649273 1248.93 0.575 1248.93 0.537 1248.93 0.499 1248.93 0.461 1248.93 0.423 1248.93 0.385 1248.93 0.347 1248.93 0.309 1248.93 0.271 1248.93 0.233 1248.93 0.195 1248.93 0.157 1248.93 0.228909 1248.93 0.300818 1248.93 0.372727 1248.93 0.444636 1248.93 0.516545 1248.93 0.588455 1248.93 0.660364 1248.93 0.732273 1248.93 0.804182 1248.93 0.876091 1248.93 0.948 1248.93 0.970182 1248.93 0.992364 1248.93 1.01455 1248.93 1.03673 1248.93 1.05891 1248.93 1.08109 1248.93 1.10327 1248.93 1.12545 1248.93 1.14764 1248.93 1.16982 ;
4, 1248.93 1.948 1248.93 1.91436 1248.93 1.88073 1248.93 1.84709 1248.93 1.81345 1248.93 1.77982 1248.93 1.74618 1248.93 1.71255 1248.93 1.67891 1248.93 1.64527 1248.93 1.61164 1248.93 1.578 1248.93 1.53782 1248.93 1.49764 1248.93 1.45745 1248.93 1.41727 1248.93 1.37709 1248.93 1.33691 1248.93 1.29673 1248.93 1.25655 1248.93 1.21636 1248.93 1.17618 1248.93 1.136 1248.93 1.50091 1248.93 1.86582 1248.93 2.23073 1248.93 2.59564 1248.93 2.96055 1248.93 3.32545 1248.93 3.69036 1248.93 4.05527 1248.93 4.42018 1248.93 4.78509 1248.93 5.15 1248.93 4.74636 1248.93 4.34273 1248.93 3.93909 1248.93 3.53545 1248.93 3.13182 1248.93 2.72818 1248.93 2.32455 1248.93 1.92091 1248.93 1.51727 1248.93 1.11364 1248.93 0.71 1248.93 0.699 1248.93 0.688 1248.93 0.677 1248.93 0.666 1248.93 0.655 1248.93 0.644 1248.93 0.633 1248.93 0.622 1248.93 0.611 1248.93 0.6 1248.93 0.589 1248.93 0.589818 1248.93 0.590636 1248.93 0.591455 1248.93 0.592273 1248.93 0.593091 1248.93 0.593909 1248.93 0.594727 1248.93 0.595545 1248.93 0.596364 1248.93 0.597182 1248.93 0.598 1248.93 0.670909 1248.93 0.743818 1248.93 0.816727 1248.93 0.889636 1248.93 0.962545 1248.93 1.03545 1248.93 1.10836 1248.93 1.18127 1248.93 1.25418 1248.93 1.32709 1248.93 1.4 1248.93 1.37418 1248.93 1.34836 1248.93 1.32255 1248.93 1.29673 1248.93 1.27091 1248.93 1.24509 1248.93 1.21927 1248.93 1.19345 1248.93 1.16764 1248.93 1.14182 ;
5, 1248.93 2.137 1248.93 1.97864 1248.93 1.82027 1248.93 1.66191 1248.93 1.50355 1248.93 1.34518 1248.93 1.18682 1248.93 1.02845 1248.93 0.870091 1248.93 0.711727 1248.93 0.553364 1248.93 0.395 1248.93 0.436273 1248.93 0.477545 1248.93 0.518818 1248.93 0.560091 1248.93 0.601364 1248.93 0.642636 1248.93 0.683909 1248.93 0.725182 1248.93 0.766455 1248.93 0.807727 1248.93 0.849 1248.93 1.31191 1248.93 1.77482 1248.93 2.23773 1248.93 2.70064 1248.93 3.16355 1248.93 3.62645 1248.93 4.08936 1248.93 4.55227 1248.93 5.01518 1248.93 5.47809 1248.93 5.941 1248.93 5.52064 1248.93 5.10027 1248.93 4.67991 1248.93 4.25955 1248.93 3.83918 1248.93 3.41882 1248.93 2.99845 1248.93 2.57809 1248.93 2.15773 1248.93 1.73736 1248.93 1.317 1248.93 1.24482 1248.93 1.17264 1248.93 1.10045 1248.93 1.02827 1248.93 0.956091 1248.93 0.883909 1248.93 0.811727 1248.93 0.739545 1248.93 0.667364 1248.93 0.595182 1248.93 0.523 1248.93 0.542364 1248.93 0.561727 1248.93 0.581091 1248.93 0.600455 1248.93 0.619818 1248.93 0.639182 1248.93 0.658545 1248.93 0.677909 1248.93 0.697273 1248.93 0.716636 1248.93 0.736 1248.93 0.772636 1248.93 0.809273 1248.93 0.845909 1248.93 0.882545 1248.93 0.919182 1248.93 0.955818 1248.93 0.992455 1248.93 1.02909 1248.93 1.06573 1248.93 1.10236 1248.93 1.139 1248.93 1.14091 1248.93 1.14282 1248.93 1.14473 1248.93 1.14664 1248.93 1.14855 1248.93 1.15045 1248.93 1.15236 1248.93 1.15427 1248.93 1.15618 1248.93 1.15809 ;
6, 1248.93 2.206 1248.93 2.10255 1248.93 1.99909 1248.93 1.89564 1248.93 1.79218 1248.93 1.68873 1248.93 1.58527 1248.93 1.48182 1248.93 1.37836 1248.93 1.27491 1248.93 1.17145 1248.93 1.068 1248.93 1.03427 1248.93 1.00055 1248.93 0.966818 1248.93 0.933091 1248.93 0.899364 1248.93 0.865636 1248.93 0.831909 1248.93 0.798182 1248.93 0.764455 1248.93 0.730727 1248.93 0.697 1248.93 1.08273 1248.93 1.46845 1248.93 1.85418 1248.93 2.23991 1248.93 2.62564 1248.93 3.01136 1248.93 3.39709 1248.93 3.78282 1248.93 4.16855 1248.93 4.55427 1248.93 4.94 1248.93 4.58882 1248.93 4.23764 1248.93 3.88645 1248.93 3.53527 1248.93 3.18409 1248.93 2.83291 1248.93 2.48173 1248.93 2.13055 1248.93 1.77936 1248.93 1.42818 1248.93 1.077 1248.93 1.02618 1248.93 0.975364 1248.93 0.924545 1248.93 0.873727 1248.93 0.822909 1248.93 0.772091 1248.93 0.721273 1248.93 0.670455 1248.93 0.619636 1248.93 0.568818 1248.93 0.518 1248.93 0.482364 1248.93 0.446727 1248.93 0.411091 1248.93 0.375455 1248.93 0.339818 1248.93 0.304182 1248.93 0.268545 1248.93 0.232909 1248.93 0.197273 1248.93 0.161636 1248.93 0.126 1248.93 0.232 1248.93 0.338 1248.93 0.444 1248.93 0.55 1248.93 0.656 1248.93 0.762 1248.93 0.868 1248.93 0.974 1248.93 1.08 1248.93 1.186 1248.93 1.292 1248.93 1.28845 1248.93 1.28491 1248.93 1.28136 1248.93 1.27782 1248.93 1.27427 1248.93 1.27073 1248.93 1.26718 1248.93 1.26364 1248.93 1.26009 1248.93 1.25655 ;
7, 1248.93 1.711 1248.93 1.67827 1248.93 1.64555 1248.93 1.61282 1248.93 1.58009 1248.93 1.54736 1248.93 1.51464 1248.93 1.48191 1248.93 1.44918 1248.93 1.41645 1248.93 1.38373 1248.93 1.351 1248.93 1.33673 1248.93 1.32245 1248.93 1.30818 1248.93 1.29391 1248.93 1.27964 1248.93 1.26536 1248.93 1.25109 1248.93 1.23682 1248.93 1.22255 1248.93 1.20827 1248.93 1.194 1248.93 1.50364 1248.93 1.81327 1248.93 2.12291 1248.93 2.43255 1248.93 2.74218 1248.93 3.05182 1248.93 3.36145 1248.93 3.67109 1248.93 3.98073 1248.93 4.29036 1248.93 4.6 1248.93 4.28591 1248.93 3.97182 1248.93 3.65773 1248.93 3.34364 1248.93 3.02955 1248.93 2.71545 1248.93 2.40136 1248.93 2.08727 1248.93 1.77318 1248.93 1.45909 1248.93 1.145 1248.93 1.10027 1248.93 1.05555 1248.93 1.01082 1248.93 0.966091 1248.93 0.921364 1248.93 0.876636 1248.93 0.831909 1248.93 0.787182 1248.93 0.742455 1248.93 0.697727 1248.93 0.653 1248.93 0.650455 1248.93 0.647909 1248.93 0.645364 1248.93 0.642818 1248.93 0.640273 1248.93 0.637727 1248.93 0.635182 1248.93 0.632636 1248.93 0.630091 1248.93 0.627545 1248.93 0.625 1248.93 0.66 1248.93 0.695 1248.93 0.73 1248.93 0.765 1248.93 0.8 1248.93 0.835 1248.93 0.87 1248.93 0.905 1248.93 0.94 1248.93 0.975 1248.93 1.01 1248.93 1.01564 1248.93 1.02127 1248.93 1.02691 1248.93 1.03255 1248.93 1.03818 1248.93 1.04382 1248.93 1.04945 1248.93 1.05509 1248.93 1.06073 1248.93 1.06636 ;
8, 1248.93 2.087 1248.93 2.03345 1248.93 1.97991 1248.93 1.92636 1248.93 1.87282 1248.93 1.81927 1248.93 1.76573 1248.93 1.71218 1248.93 1.65864 1248.93 1.60509 1248.93 1.55155 1248.93 1.498 1248.93 1.43955 1248.93 1.38109 1248.93 1.32264 1248.93 1.26418 1248.93 1.20573 1248.93 1.14727 1248.93 1.08882 1248.93 1.03036 1248.93 0.971909 1248.93 0.913455 1248.93 0.855 1248.93 1.28409 1248.93 1.71318 1248.93 2.14227 1248.93 2.57136 1248.93 3.00045 1248.93 3.42955 1248.93 3.85864 1248.93 4.28773 1248.93 4.71682 1248.93 5.14591 1248.93 5.575 1248.93 5.21191 1248.93 4.84882 1248.93 4.48573 1248.93 4.12264 1248.93 3.75955 1248.93 3.39645 1248.93 3.03336 1248.93 2.67027 1248.93 2.30718 1248.93 1.94409 1248.93 1.581 1248.93 1.48191 1248.93 1.38282 1248.93 1.28373 1248.93 1.18464 1248.93 1.08555 1248.93 0.986455 1248.93 0.887364 1248.93 0.788273 1248.93 0.689182 1248.93 0.590091 1248.93 0.491 1248.93 0.506727 1248.93 0.522455 1248.93 0.538182 1248.93 0.553909 1248.93 0.569636 1248.93 0.585364 1248.93 0.601091 1248.93 0.616818 1248.93 0.632545 1248.93 0.648273 1248.93 0.664 1248.93 0.690364 1248.93 0.716727 1248.93 0.743091 1248.93 0.769455 1248.93 0.795818 1248.93 0.822182 1248.93 0.848545 1248.93 0.874909 1248.93 0.901273 1248.93 0.927636 1248.93 0.954 1248.93 0.972727 1248.93 0.991455 1248.93 1.01018 1248.93 1.02891 1248.93 1.04764 1248.93 1.06636 1248.93 1.08509 1248.93 1.10382 1248.93 1.12255 1248.93 1.14127 ;
