0, 1335.06 1.462 1335.06 1.40863 1335.06 1.35525 1335.06 1.30187 1335.06 1.2485 1335.06 1.19512 1335.06 1.14175 1335.06 1.08838 1335.06 1.035 1335.06 0.981625 1335.06 0.92825 1335.06 0.874875 1335.06 0.8215 1335.06 0.768125 1335.06 0.71475 1335.06 0.661375 1335.06 1.136 1335.06 1.21894 1335.06 1.30187 1335.06 1.38481 1335.06 1.46775 1335.06 1.55069 1335.06 1.63362 1335.06 1.71656 1335.06 1.7995 1335.06 1.88244 1335.06 1.96537 1335.06 2.04831 1335.06 2.13125 1335.06 2.21419 1335.06 2.29712 1335.06 2.38006 1335.06 1.021 1335.06 1.09506 1335.06 1.16912 1335.06 1.24319 1335.06 1.31725 1335.06 1.39131 1335.06 1.46537 1335.06 1.53944 1335.06 1.6135 1335.06 1.68756 1335.06 1.76162 1335.06 1.83569 1335.06 1.90975 1335.06 1.98381 1335.06 2.05788 1335.06 2.13194 1335.06 1.704 1335.06 1.769 1335.06 1.834 1335.06 1.899 1335.06 1.964 1335.06 2.029 1335.06 2.094 1335.06 2.159 1335.06 2.224 1335.06 2.289 1335.06 2.354 1335.06 2.419 1335.06 2.484 1335.06 2.549 1335.06 2.614 1335.06 2.679 1335.06 2.343 1335.06 2.47431 1335.06 2.60562 1335.06 2.73694 1335.06 2.86825 1335.06 2.99956 1335.06 3.13088 1335.06 3.26219 1335.06 3.3935 1335.06 3.52481 1335.06 3.65612 1335.06 3.78744 1335.06 3.91875 1335.06 4.05006 1335.06 4.18138 1335.06 4.31269 1335.06 2.067 1335.06 1.81556 1335.06 1.56413 1335.06 1.31269 1335.06 1.06125 1335.06 0.809813 1335.06 0.558375 1335.06 0.306938 1335.06 0.0555 1335.06 -0.195937 1335.06 -0.447375 1335.06 -0.698812 1335.06 -0.95025 1335.06 -1.20169 1335.06 -1.45312 1335.06 -1.70456 1335.06 0.295 1335.06 0.192687 1335.06 0.090375 1335.06 -0.0119375 1335.06 -0.11425 1335.06 -0.216563 1335.06 -0.318875 1335.06 -0.421187 1335.06 -0.5235 1335.06 -0.625813 1335.06 -0.728125 1335.06 -0.830438 1335.06 -0.93275 1335.06 -1.03506 1335.06 -1.13738 1335.06 -1.23969 1335.06 2.948 1335.06 3.08369 1335.06 3.21937 1335.06 3.35506 1335.06 3.49075 1335.06 3.62644 1335.06 3.76213 1335.06 3.89781 1335.06 4.0335 1335.06 4.16919 1335.06 4.30488 1335.06 4.44056 1335.06 4.57625 1335.06 4.71194 1335.06 4.84763 1335.06 4.98331 ;
1, 1335.06 0.68 1335.06 0.65025 1335.06 0.6205 1335.06 0.59075 1335.06 0.561 1335.06 0.53125 1335.06 0.5015 1335.06 0.47175 1335.06 0.442 1335.06 0.41225 1335.06 0.3825 1335.06 0.35275 1335.06 0.323 1335.06 0.29325 1335.06 0.2635 1335.06 0.23375 1335.06 0.703 1335.06 0.78 1335.06 0.857 1335.06 0.934 1335.06 1.011 1335.06 1.088 1335.06 1.165 1335.06 1.242 1335.06 1.319 1335.06 1.396 1335.06 1.473 1335.06 1.55 1335.06 1.627 1335.06 1.704 1335.06 1.781 1335.06 1.858 1335.06 1.882 1335.06 1.94437 1335.06 2.00675 1335.06 2.06912 1335.06 2.1315 1335.06 2.19387 1335.06 2.25625 1335.06 2.31862 1335.06 2.381 1335.06 2.44337 1335.06 2.50575 1335.06 2.56812 1335.06 2.6305 1335.06 2.69287 1335.06 2.75525 1335.06 2.81762 1335.06 1.483 1335.06 1.57556 1335.06 1.66813 1335.06 1.76069 1335.06 1.85325 1335.06 1.94581 1335.06 2.03838 1335.06 2.13094 1335.06 2.2235 1335.06 2.31606 1335.06 2.40862 1335.06 2.50119 1335.06 2.59375 1335.06 2.68631 1335.06 2.77888 1335.06 2.87144 1335.06 2.874 1335.06 2.96213 1335.06 3.05025 1335.06 3.13837 1335.06 3.2265 1335.06 3.31463 1335.06 3.40275 1335.06 3.49087 1335.06 3.579 1335.06 3.66713 1335.06 3.75525 1335.06 3.84337 1335.06 3.9315 1335.06 4.01963 1335.06 4.10775 1335.06 4.19588 1335.06 1.809 1335.06 1.49025 1335.06 1.1715 1335.06 0.85275 1335.06 0.534 1335.06 0.21525 1335.06 -0.1035 1335.06 -0.42225 1335.06 -0.741 1335.06 -1.05975 1335.06 -1.3785 1335.06 -1.69725 1335.06 -2.016 1335.06 -2.33475 1335.06 -2.6535 1335.06 -2.97225 1335.06 0.472 1335.06 0.510875 1335.06 0.54975 1335.06 0.588625 1335.06 0.6275 1335.06 0.666375 1335.06 0.70525 1335.06 0.744125 1335.06 0.783 1335.06 0.821875 1335.06 0.86075 1335.06 0.899625 1335.06 0.9385 1335.06 0.977375 1335.06 1.01625 1335.06 1.05513 1335.06 2.831 1335.06 2.9425 1335.06 3.054 1335.06 3.1655 1335.06 3.277 1335.06 3.3885 1335.06 3.5 1335.06 3.6115 1335.06 3.723 1335.06 3.8345 1335.06 3.946 1335.06 4.0575 1335.06 4.169 1335.06 4.2805 1335.06 4.392 1335.06 4.5035 ;
2, 1335.06 0.555 1335.06 0.510563 1335.06 0.466125 1335.06 0.421688 1335.06 0.37725 1335.06 0.332813 1335.06 0.288375 1335.06 0.243938 1335.06 0.1995 1335.06 0.155062 1335.06 0.110625 1335.06 0.0661875 1335.06 0.02175 1335.06 -0.0226875 1335.06 -0.067125 1335.06 -0.111563 1335.06 0.689 1335.06 0.811375 1335.06 0.93375 1335.06 1.05612 1335.06 1.1785 1335.06 1.30088 1335.06 1.42325 1335.06 1.54562 1335.06 1.668 1335.06 1.79038 1335.06 1.91275 1335.06 2.03512 1335.06 2.1575 1335.06 2.27988 1335.06 2.40225 1335.06 2.52462 1335.06 0.812 1335.06 0.877125 1335.06 0.94225 1335.06 1.00738 1335.06 1.0725 1335.06 1.13762 1335.06 1.20275 1335.06 1.26788 1335.06 1.333 1335.06 1.39812 1335.06 1.46325 1335.06 1.52838 1335.06 1.5935 1335.06 1.65862 1335.06 1.72375 1335.06 1.78887 1335.06 1.503 1335.06 1.59719 1335.06 1.69137 1335.06 1.78556 1335.06 1.87975 1335.06 1.97394 1335.06 2.06813 1335.06 2.16231 1335.06 2.2565 1335.06 2.35069 1335.06 2.44487 1335.06 2.53906 1335.06 2.63325 1335.06 2.72744 1335.06 2.82163 1335.06 2.91581 1335.06 3.248 1335.06 3.36638 1335.06 3.48475 1335.06 3.60313 1335.06 3.7215 1335.06 3.83988 1335.06 3.95825 1335.06 4.07662 1335.06 4.195 1335.06 4.31338 1335.06 4.43175 1335.06 4.55013 1335.06 4.6685 1335.06 4.78688 1335.06 4.90525 1335.06 5.02363 1335.06 1.959 1335.06 1.56981 1335.06 1.18063 1335.06 0.791438 1335.06 0.40225 1335.06 0.0130625 1335.06 -0.376125 1335.06 -0.765312 1335.06 -1.1545 1335.06 -1.54369 1335.06 -1.93288 1335.06 -2.32206 1335.06 -2.71125 1335.06 -3.10044 1335.06 -3.48962 1335.06 -3.87881 1335.06 0.576 1335.06 0.708187 1335.06 0.840375 1335.06 0.972562 1335.06 1.10475 1335.06 1.23694 1335.06 1.36912 1335.06 1.50131 1335.06 1.6335 1335.06 1.76569 1335.06 1.89787 1335.06 2.03006 1335.06 2.16225 1335.06 2.29444 1335.06 2.42663 1335.06 2.55881 1335.06 1.276 1335.06 1.33488 1335.06 1.39375 1335.06 1.45263 1335.06 1.5115 1335.06 1.57038 1335.06 1.62925 1335.06 1.68813 1335.06 1.747 1335.06 1.80588 1335.06 1.86475 1335.06 1.92363 1335.06 1.9825 1335.06 2.04138 1335.06 2.10025 1335.06 2.15913 ;
3, 1335.06 1.379 1335.06 1.33925 1335.06 1.2995 1335.06 1.25975 1335.06 1.22 1335.06 1.18025 1335.06 1.1405 1335.06 1.10075 1335.06 1.061 1335.06 1.02125 1335.06 0.9815 1335.06 0.94175 1335.06 0.902 1335.06 0.86225 1335.06 0.8225 1335.06 0.78275 1335.06 0.734 1335.06 0.887062 1335.06 1.04012 1335.06 1.19319 1335.06 1.34625 1335.06 1.49931 1335.06 1.65237 1335.06 1.80544 1335.06 1.9585 1335.06 2.11156 1335.06 2.26462 1335.06 2.41769 1335.06 2.57075 1335.06 2.72381 1335.06 2.87688 1335.06 3.02994 1335.06 0.904 1335.06 0.918688 1335.06 0.933375 1335.06 0.948063 1335.06 0.96275 1335.06 0.977438 1335.06 0.992125 1335.06 1.00681 1335.06 1.0215 1335.06 1.03619 1335.06 1.05088 1335.06 1.06556 1335.06 1.08025 1335.06 1.09494 1335.06 1.10963 1335.06 1.12431 1335.06 1.529 1335.06 1.6385 1335.06 1.748 1335.06 1.8575 1335.06 1.967 1335.06 2.0765 1335.06 2.186 1335.06 2.2955 1335.06 2.405 1335.06 2.5145 1335.06 2.624 1335.06 2.7335 1335.06 2.843 1335.06 2.9525 1335.06 3.062 1335.06 3.1715 1335.06 3.113 1335.06 3.25344 1335.06 3.39387 1335.06 3.53431 1335.06 3.67475 1335.06 3.81519 1335.06 3.95562 1335.06 4.09606 1335.06 4.2365 1335.06 4.37694 1335.06 4.51737 1335.06 4.65781 1335.06 4.79825 1335.06 4.93869 1335.06 5.07912 1335.06 5.21956 1335.06 1.76 1335.06 1.4125 1335.06 1.065 1335.06 0.7175 1335.06 0.37 1335.06 0.0225 1335.06 -0.325 1335.06 -0.6725 1335.06 -1.02 1335.06 -1.3675 1335.06 -1.715 1335.06 -2.0625 1335.06 -2.41 1335.06 -2.7575 1335.06 -3.105 1335.06 -3.4525 1335.06 0.485 1335.06 0.4705 1335.06 0.456 1335.06 0.4415 1335.06 0.427 1335.06 0.4125 1335.06 0.398 1335.06 0.3835 1335.06 0.369 1335.06 0.3545 1335.06 0.34 1335.06 0.3255 1335.06 0.311 1335.06 0.2965 1335.06 0.282 1335.06 0.2675 1335.06 0.768 1335.06 0.96 1335.06 1.152 1335.06 1.344 1335.06 1.536 1335.06 1.728 1335.06 1.92 1335.06 2.112 1335.06 2.304 1335.06 2.496 1335.06 2.688 1335.06 2.88 1335.06 3.072 1335.06 3.264 1335.06 3.456 1335.06 3.648 ;
4, 1335.06 0.855 1335.06 0.826437 1335.06 0.797875 1335.06 0.769312 1335.06 0.74075 1335.06 0.712187 1335.06 0.683625 1335.06 0.655062 1335.06 0.6265 1335.06 0.597938 1335.06 0.569375 1335.06 0.540813 1335.06 0.51225 1335.06 0.483687 1335.06 0.455125 1335.06 0.426563 1335.06 0.831 1335.06 0.912813 1335.06 0.994625 1335.06 1.07644 1335.06 1.15825 1335.06 1.24006 1335.06 1.32187 1335.06 1.40369 1335.06 1.4855 1335.06 1.56731 1335.06 1.64913 1335.06 1.73094 1335.06 1.81275 1335.06 1.89456 1335.06 1.97637 1335.06 2.05819 1335.06 0.874 1335.06 0.944063 1335.06 1.01412 1335.06 1.08419 1335.06 1.15425 1335.06 1.22431 1335.06 1.29438 1335.06 1.36444 1335.06 1.4345 1335.06 1.50456 1335.06 1.57462 1335.06 1.64469 1335.06 1.71475 1335.06 1.78481 1335.06 1.85487 1335.06 1.92494 1335.06 1.366 1335.06 1.48763 1335.06 1.60925 1335.06 1.73088 1335.06 1.8525 1335.06 1.97413 1335.06 2.09575 1335.06 2.21738 1335.06 2.339 1335.06 2.46063 1335.06 2.58225 1335.06 2.70388 1335.06 2.8255 1335.06 2.94713 1335.06 3.06875 1335.06 3.19038 1335.06 3.818 1335.06 3.88437 1335.06 3.95075 1335.06 4.01713 1335.06 4.0835 1335.06 4.14987 1335.06 4.21625 1335.06 4.28262 1335.06 4.349 1335.06 4.41538 1335.06 4.48175 1335.06 4.54812 1335.06 4.6145 1335.06 4.68087 1335.06 4.74725 1335.06 4.81362 1335.06 1.803 1335.06 1.48362 1335.06 1.16425 1335.06 0.844875 1335.06 0.5255 1335.06 0.206125 1335.06 -0.11325 1335.06 -0.432625 1335.06 -0.752 1335.06 -1.07137 1335.06 -1.39075 1335.06 -1.71012 1335.06 -2.0295 1335.06 -2.34887 1335.06 -2.66825 1335.06 -2.98762 1335.06 0.396 1335.06 0.46675 1335.06 0.5375 1335.06 0.60825 1335.06 0.679 1335.06 0.74975 1335.06 0.8205 1335.06 0.89125 1335.06 0.962 1335.06 1.03275 1335.06 1.1035 1335.06 1.17425 1335.06 1.245 1335.06 1.31575 1335.06 1.3865 1335.06 1.45725 1335.06 1.317 1335.06 1.40787 1335.06 1.49875 1335.06 1.58962 1335.06 1.6805 1335.06 1.77137 1335.06 1.86225 1335.06 1.95312 1335.06 2.044 1335.06 2.13488 1335.06 2.22575 1335.06 2.31662 1335.06 2.4075 1335.06 2.49837 1335.06 2.58925 1335.06 2.68012 ;
5, 1335.06 0.375 1335.06 0.34575 1335.06 0.3165 1335.06 0.28725 1335.06 0.258 1335.06 0.22875 1335.06 0.1995 1335.06 0.17025 1335.06 0.141 1335.06 0.11175 1335.06 0.0825 1335.06 0.05325 1335.06 0.024 1335.06 -0.00525 1335.06 -0.0345 1335.06 -0.06375 1335.06 0.83 1335.06 0.896562 1335.06 0.963125 1335.06 1.02969 1335.06 1.09625 1335.06 1.16281 1335.06 1.22937 1335.06 1.29594 1335.06 1.3625 1335.06 1.42906 1335.06 1.49562 1335.06 1.56219 1335.06 1.62875 1335.06 1.69531 1335.06 1.76187 1335.06 1.82844 1335.06 0.675 1335.06 0.804563 1335.06 0.934125 1335.06 1.06369 1335.06 1.19325 1335.06 1.32281 1335.06 1.45237 1335.06 1.58194 1335.06 1.7115 1335.06 1.84106 1335.06 1.97063 1335.06 2.10019 1335.06 2.22975 1335.06 2.35931 1335.06 2.48888 1335.06 2.61844 1335.06 1.038 1335.06 1.11225 1335.06 1.1865 1335.06 1.26075 1335.06 1.335 1335.06 1.40925 1335.06 1.4835 1335.06 1.55775 1335.06 1.632 1335.06 1.70625 1335.06 1.7805 1335.06 1.85475 1335.06 1.929 1335.06 2.00325 1335.06 2.0775 1335.06 2.15175 1335.06 3.735 1335.06 3.77275 1335.06 3.8105 1335.06 3.84825 1335.06 3.886 1335.06 3.92375 1335.06 3.9615 1335.06 3.99925 1335.06 4.037 1335.06 4.07475 1335.06 4.1125 1335.06 4.15025 1335.06 4.188 1335.06 4.22575 1335.06 4.2635 1335.06 4.30125 1335.06 1.528 1335.06 1.25106 1335.06 0.974125 1335.06 0.697188 1335.06 0.42025 1335.06 0.143312 1335.06 -0.133625 1335.06 -0.410562 1335.06 -0.6875 1335.06 -0.964437 1335.06 -1.24138 1335.06 -1.51831 1335.06 -1.79525 1335.06 -2.07219 1335.06 -2.34912 1335.06 -2.62606 1335.06 0.234 1335.06 0.312563 1335.06 0.391125 1335.06 0.469688 1335.06 0.54825 1335.06 0.626812 1335.06 0.705375 1335.06 0.783937 1335.06 0.8625 1335.06 0.941062 1335.06 1.01963 1335.06 1.09819 1335.06 1.17675 1335.06 1.25531 1335.06 1.33387 1335.06 1.41244 1335.06 2.542 1335.06 2.55544 1335.06 2.56887 1335.06 2.58231 1335.06 2.59575 1335.06 2.60919 1335.06 2.62262 1335.06 2.63606 1335.06 2.6495 1335.06 2.66294 1335.06 2.67637 1335.06 2.68981 1335.06 2.70325 1335.06 2.71669 1335.06 2.73012 1335.06 2.74356 ;
6, 1335.06 0.262 1335.06 0.227938 1335.06 0.193875 1335.06 0.159812 1335.06 0.12575 1335.06 0.0916875 1335.06 0.057625 1335.06 0.0235625 1335.06 -0.0105 1335.06 -0.0445625 1335.06 -0.078625 1335.06 -0.112687 1335.06 -0.14675 1335.06 -0.180813 1335.06 -0.214875 1335.06 -0.248938 1335.06 0.745 1335.06 0.8505 1335.06 0.956 1335.06 1.0615 1335.06 1.167 1335.06 1.2725 1335.06 1.378 1335.06 1.4835 1335.06 1.589 1335.06 1.6945 1335.06 1.8 1335.06 1.9055 1335.06 2.011 1335.06 2.1165 1335.06 2.222 1335.06 2.3275 1335.06 0.343 1335.06 0.439125 1335.06 0.53525 1335.06 0.631375 1335.06 0.7275 1335.06 0.823625 1335.06 0.91975 1335.06 1.01588 1335.06 1.112 1335.06 1.20813 1335.06 1.30425 1335.06 1.40038 1335.06 1.4965 1335.06 1.59263 1335.06 1.68875 1335.06 1.78488 1335.06 1.318 1335.06 1.36406 1335.06 1.41013 1335.06 1.45619 1335.06 1.50225 1335.06 1.54831 1335.06 1.59437 1335.06 1.64044 1335.06 1.6865 1335.06 1.73256 1335.06 1.77862 1335.06 1.82469 1335.06 1.87075 1335.06 1.91681 1335.06 1.96287 1335.06 2.00894 1335.06 3.443 1335.06 3.47713 1335.06 3.51125 1335.06 3.54537 1335.06 3.5795 1335.06 3.61363 1335.06 3.64775 1335.06 3.68188 1335.06 3.716 1335.06 3.75013 1335.06 3.78425 1335.06 3.81838 1335.06 3.8525 1335.06 3.88663 1335.06 3.92075 1335.06 3.95488 1335.06 1.372 1335.06 1.167 1335.06 0.962 1335.06 0.757 1335.06 0.552 1335.06 0.347 1335.06 0.142 1335.06 -0.063 1335.06 -0.268 1335.06 -0.473 1335.06 -0.678 1335.06 -0.883 1335.06 -1.088 1335.06 -1.293 1335.06 -1.498 1335.06 -1.703 1335.06 0.625 1335.06 0.59925 1335.06 0.5735 1335.06 0.54775 1335.06 0.522 1335.06 0.49625 1335.06 0.4705 1335.06 0.44475 1335.06 0.419 1335.06 0.39325 1335.06 0.3675 1335.06 0.34175 1335.06 0.316 1335.06 0.29025 1335.06 0.2645 1335.06 0.23875 1335.06 3.388 1335.06 3.50925 1335.06 3.6305 1335.06 3.75175 1335.06 3.873 1335.06 3.99425 1335.06 4.1155 1335.06 4.23675 1335.06 4.358 1335.06 4.47925 1335.06 4.6005 1335.06 4.72175 1335.06 4.843 1335.06 4.96425 1335.06 5.0855 1335.06 5.20675 ;
7, 1335.06 0.547 1335.06 0.537188 1335.06 0.527375 1335.06 0.517563 1335.06 0.50775 1335.06 0.497938 1335.06 0.488125 1335.06 0.478313 1335.06 0.4685 1335.06 0.458688 1335.06 0.448875 1335.06 0.439063 1335.06 0.42925 1335.06 0.419438 1335.06 0.409625 1335.06 0.399813 1335.06 0.549 1335.06 0.621188 1335.06 0.693375 1335.06 0.765563 1335.06 0.83775 1335.06 0.909937 1335.06 0.982125 1335.06 1.05431 1335.06 1.1265 1335.06 1.19869 1335.06 1.27087 1335.06 1.34306 1335.06 1.41525 1335.06 1.48744 1335.06 1.55963 1335.06 1.63181 1335.06 0.984 1335.06 1.08375 1335.06 1.1835 1335.06 1.28325 1335.06 1.383 1335.06 1.48275 1335.06 1.5825 1335.06 1.68225 1335.06 1.782 1335.06 1.88175 1335.06 1.9815 1335.06 2.08125 1335.06 2.181 1335.06 2.28075 1335.06 2.3805 1335.06 2.48025 1335.06 0.858 1335.06 0.9235 1335.06 0.989 1335.06 1.0545 1335.06 1.12 1335.06 1.1855 1335.06 1.251 1335.06 1.3165 1335.06 1.382 1335.06 1.4475 1335.06 1.513 1335.06 1.5785 1335.06 1.644 1335.06 1.7095 1335.06 1.775 1335.06 1.8405 1335.06 3.831 1335.06 3.80519 1335.06 3.77937 1335.06 3.75356 1335.06 3.72775 1335.06 3.70194 1335.06 3.67612 1335.06 3.65031 1335.06 3.6245 1335.06 3.59869 1335.06 3.57287 1335.06 3.54706 1335.06 3.52125 1335.06 3.49544 1335.06 3.46962 1335.06 3.44381 1335.06 1.691 1335.06 1.53244 1335.06 1.37387 1335.06 1.21531 1335.06 1.05675 1335.06 0.898188 1335.06 0.739625 1335.06 0.581063 1335.06 0.4225 1335.06 0.263938 1335.06 0.105375 1335.06 -0.0531875 1335.06 -0.21175 1335.06 -0.370313 1335.06 -0.528875 1335.06 -0.687437 1335.06 0.678 1335.06 0.67325 1335.06 0.6685 1335.06 0.66375 1335.06 0.659 1335.06 0.65425 1335.06 0.6495 1335.06 0.64475 1335.06 0.64 1335.06 0.63525 1335.06 0.6305 1335.06 0.62575 1335.06 0.621 1335.06 0.61625 1335.06 0.6115 1335.06 0.60675 1335.06 3.213 1335.06 3.26106 1335.06 3.30912 1335.06 3.35719 1335.06 3.40525 1335.06 3.45331 1335.06 3.50137 1335.06 3.54944 1335.06 3.5975 1335.06 3.64556 1335.06 3.69362 1335.06 3.74169 1335.06 3.78975 1335.06 3.83781 1335.06 3.88587 1335.06 3.93394 ;
8, 1335.06 0.161 1335.06 0.148375 1335.06 0.13575 1335.06 0.123125 1335.06 0.1105 1335.06 0.097875 1335.06 0.08525 1335.06 0.072625 1335.06 0.06 1335.06 0.047375 1335.06 0.03475 1335.06 0.022125 1335.06 0.0095 1335.06 -0.003125 1335.06 -0.01575 1335.06 -0.028375 1335.06 0.369 1335.06 0.44875 1335.06 0.5285 1335.06 0.60825 1335.06 0.688 1335.06 0.76775 1335.06 0.8475 1335.06 0.92725 1335.06 1.007 1335.06 1.08675 1335.06 1.1665 1335.06 1.24625 1335.06 1.326 1335.06 1.40575 1335.06 1.4855 1335.06 1.56525 1335.06 0.637 1335.06 0.76225 1335.06 0.8875 1335.06 1.01275 1335.06 1.138 1335.06 1.26325 1335.06 1.3885 1335.06 1.51375 1335.06 1.639 1335.06 1.76425 1335.06 1.8895 1335.06 2.01475 1335.06 2.14 1335.06 2.26525 1335.06 2.3905 1335.06 2.51575 1335.06 1.112 1335.06 1.18688 1335.06 1.26175 1335.06 1.33663 1335.06 1.4115 1335.06 1.48638 1335.06 1.56125 1335.06 1.63613 1335.06 1.711 1335.06 1.78588 1335.06 1.86075 1335.06 1.93563 1335.06 2.0105 1335.06 2.08538 1335.06 2.16025 1335.06 2.23513 1335.06 3.362 1335.06 3.2985 1335.06 3.235 1335.06 3.1715 1335.06 3.108 1335.06 3.0445 1335.06 2.981 1335.06 2.9175 1335.06 2.854 1335.06 2.7905 1335.06 2.727 1335.06 2.6635 1335.06 2.6 1335.06 2.5365 1335.06 2.473 1335.06 2.4095 1335.06 1.148 1335.06 0.978312 1335.06 0.808625 1335.06 0.638937 1335.06 0.46925 1335.06 0.299562 1335.06 0.129875 1335.06 -0.0398125 1335.06 -0.2095 1335.06 -0.379188 1335.06 -0.548875 1335.06 -0.718562 1335.06 -0.88825 1335.06 -1.05794 1335.06 -1.22762 1335.06 -1.39731 1335.06 0.358 1335.06 0.390875 1335.06 0.42375 1335.06 0.456625 1335.06 0.4895 1335.06 0.522375 1335.06 0.55525 1335.06 0.588125 1335.06 0.621 1335.06 0.653875 1335.06 0.68675 1335.06 0.719625 1335.06 0.7525 1335.06 0.785375 1335.06 0.81825 1335.06 0.851125 1335.06 2.993 1335.06 3.04694 1335.06 3.10087 1335.06 3.15481 1335.06 3.20875 1335.06 3.26269 1335.06 3.31663 1335.06 3.37056 1335.06 3.4245 1335.06 3.47844 1335.06 3.53238 1335.06 3.58631 1335.06 3.64025 1335.06 3.69419 1335.06 3.74812 1335.06 3.80206 ;
